PLAYER_MATCH,TIME,METHOD,PLACE,PLAY,PLAYER_MATCH_GOAL
585927,40,R,P,O,18032
585970,70,H,P,O,18033
585962,80,R,P,O,18034
585973,45,H,P,C,18035
586000,71,R,P,O,18036
586002,49,R,G,C,18037
586034,73,H,P,O,18038
586032,28,H,G,O,18039
586054,70,L,G,C,18040
586053,33,R,O,O,18041
586074,81,R,P,O,18042
586085,45,L,P,O,18043
586089,84,R,O,O,18044
586084,89,R,O,D,18045
586084,3,R,O,D,18046
586092,49,R,P,O,18047
586128,87,L,P,O,18048
586136,89,H,P,C,18049
586122,80,R,G,O,18050
586134,3,R,O,O,18051
586180,38,R,P,O,18052
586180,45,L,P,O,18053
586170,34,L,O,O,18054
586234,65,H,G,I,18055
586247,8,R,P,O,18056
586268,60,R,O,D,18057
586269,14,R,P,O,18058
586285,45,R,P,O,18059
586285,37,L,P,O,18060
586412,56,R,O,O,18061
586415,90,L,P,P,18062
586409,45,R,P,O,18063
586467,78,L,P,O,18064
586442,77,L,P,C,18065
586462,10,R,P,O,18066
586458,8,H,G,I,18067
586486,20,H,G,I,18068
586511,89,H,G,C,18069
586476,63,L,O,O,18070
586495,54,H,G,C,18071
586524,84,H,P,O,18072
586575,20,R,P,I,18073
586593,9,R,P,O,18074
586629,51,R,G,O,18075
586739,73,R,P,P,18076
586757,45,R,P,I,18077
586791,39,R,P,O,18078
586791,55,L,P,O,18079
586782,21,R,P,I,18080
586774,11,R,P,O,18081
586789,18,H,P,O,18082
586802,87,H,P,C,18083
586828,47,L,P,O,18084
586811,61,R,G,O,18085
586853,31,R,G,O,18086
586865,59,R,P,O,18087
586865,62,L,P,I,18088
586900,42,R,G,O,18089
586933,67,R,O,O,18090
586938,62,H,P,I,18091
586918,79,R,P,O,18092
586921,53,L,P,O,18093
586919,49,H,G,O,18094
586972,51,L,P,I,18095
587027,16,R,P,O,18096
587064,86,H,G,C,18097
587083,90,R,P,O,18098
587076,79,R,P,O,18099
587080,69,R,O,O,18100
587119,9,H,G,O,18101
587118,21,R,P,O,18102
587154,6,H,G,O,18103
587133,27,R,P,O,18104
587175,85,R,P,P,18105
587180,82,H,G,O,18106
587191,79,R,G,O,18107
587202,90,L,G,O,18108
587266,60,L,G,O,18109
587246,8,R,P,O,18110
587246,24,R,G,O,18111
587256,90,R,G,I,18112
587276,30,R,G,I,18113
587276,89,R,G,O,18114
587299,54,R,G,O,18115
587299,90,R,P,O,18116
587294,1,R,O,T,18117
587315,39,R,P,I,18118
587336,58,R,O,O,18119
587364,68,H,P,O,18120
587370,90,L,O,O,18121
587391,78,R,P,O,18122
587403,86,H,P,O,18123
587409,17,R,G,O,18124
587389,25,L,P,O,18125
587389,67,H,G,O,18126
587397,40,H,P,O,18127
587426,24,R,P,O,18128
587426,32,R,P,O,18129
587435,12,H,P,I,18130
587452,22,R,G,O,18131
587481,90,H,P,C,18132
587518,17,H,P,C,18133
587501,29,H,P,O,18134
587572,47,R,P,P,18135
587573,22,H,P,T,18136
587573,24,R,G,O,18137
587570,40,H,G,O,18138
587639,12,R,P,O,18139
587645,10,R,G,O,18140
587641,77,R,P,O,18141
587698,33,R,P,T,18142
587682,51,R,P,O,18143
587734,52,R,P,O,18144
587730,89,R,P,O,18145
587732,77,R,P,O,18146
587754,18,L,G,T,18147
587752,9,R,P,P,18148
587752,27,R,P,O,18149
587786,3,L,P,O,18150
587785,1,R,P,O,18151
587807,20,H,G,I,18152
587825,59,R,P,O,18153
587819,41,R,P,O,18154
587821,54,R,P,P,18155
587859,19,L,P,I,18156
587878,84,H,G,O,18157
587871,10,R,O,O,18158
587879,90,R,P,O,18159
587884,78,R,O,O,18160
587921,78,L,P,O,18161
587952,42,R,P,O,18162
587934,24,R,P,O,18163
587987,29,R,P,O,18164
587967,12,R,P,O,18165
587963,90,L,P,O,18166
588006,69,R,P,O,18167
588005,90,H,P,O,18168
588030,86,H,G,O,18169
588078,90,L,P,O,18170
588093,40,L,P,O,18171
588076,65,L,P,P,18172
588096,49,R,P,O,18173
588114,3,H,P,O,18174
588111,45,L,G,O,18175
588148,26,L,G,C,18176
588150,53,L,P,O,18177
588150,58,R,P,O,18178
588187,27,L,P,O,18179
588187,15,R,G,O,18180
588205,80,L,G,O,18181
588186,28,R,P,O,18182
588186,36,R,P,O,18183
588182,82,L,P,O,18184
588239,51,L,G,C,18185
588271,20,R,P,O,18186
588276,67,R,G,O,18187
588251,8,L,P,O,18188
588278,70,R,P,O,18189
588278,83,L,P,O,18190
588313,83,R,G,O,18191
588404,73,R,P,P,18192
588400,29,R,O,D,18193
588417,88,R,P,P,18194
588429,81,H,P,I,18195
588493,88,L,P,O,18196
588494,90,R,P,P,18197
588473,45,R,P,O,18198
588475,84,H,P,I,18199
588529,44,R,P,P,18200
588540,10,R,O,D,18201
588540,27,R,O,I,18202
588542,83,R,P,T,18203
588597,72,R,O,D,18204
588597,50,L,P,O,18205
588581,10,R,G,I,18206
588581,89,H,P,C,18207
588631,77,R,P,P,18208
588634,50,L,G,C,18209
588627,36,H,P,C,18210
588635,31,R,P,O,18211
588635,66,R,P,O,18212
588608,45,H,G,C,18213
588654,90,R,P,O,18214
588655,83,H,P,O,18215
588692,51,R,P,O,18216
588700,4,H,G,C,18217
588688,88,R,P,O,18218
588728,69,R,P,O,18219
588786,88,R,G,O,18220
588793,84,R,G,O,18221
588822,19,H,G,C,18222
588844,49,R,P,O,18223
588838,41,H,G,O,18224
588863,45,R,O,D,18225
588867,18,H,G,O,18226
588905,45,R,P,O,18227
588924,82,L,P,O,18228
588939,19,R,O,O,18229
588958,55,L,P,O,18230
588959,29,L,P,O,18231
588940,78,H,P,O,18232
589003,45,H,P,C,18233
589012,87,R,G,O,18234
589013,63,R,P,O,18235
589041,90,H,G,C,18236
589085,1,R,G,O,18237
589121,61,R,P,P,18238
589120,66,R,P,I,18239
589120,86,R,G,O,18240
589175,90,H,P,O,18241
589187,90,L,P,O,18242
589205,60,R,P,O,18243
589183,88,H,G,O,18244
589244,30,H,G,C,18245
589243,82,L,P,O,18246
589240,86,R,P,O,18247
589229,65,H,P,O,18248
589253,53,R,O,O,18249
589293,11,H,P,I,18250
589315,80,L,P,P,18251
589311,60,H,G,O,18252
589332,4,L,P,O,18253
589333,67,R,O,O,18254
589336,54,R,P,T,18255
589383,59,R,O,O,18256
589373,70,R,P,O,18257
589407,76,R,P,O,18258
589403,60,R,P,P,18259
589408,7,R,P,O,18260
589418,22,L,O,O,18261
589459,87,H,G,I,18262
589438,68,R,O,O,18263
589498,21,R,O,O,18264
589518,55,R,P,O,18265
589543,25,H,G,O,18266
589546,8,L,P,O,18267
589572,57,R,P,O,18268
589553,21,R,P,O,18269
589605,65,R,P,O,18270
589605,73,R,P,O,18271
589600,60,H,G,C,18272
589608,44,L,G,C,18273
589606,22,R,P,O,18274
589618,66,L,P,O,18275
589636,35,R,G,O,18276
589626,87,R,G,O,18277
589640,15,L,G,O,18278
589655,58,R,P,C,18279
589655,81,H,G,O,18280
589715,90,L,P,O,18281
589695,61,H,P,O,18282
589752,81,L,G,O,18283
589731,17,R,P,O,18284
589734,77,L,O,O,18285
589770,51,R,G,I,18286
589768,33,L,G,O,18287
589816,41,R,P,O,18288
589806,83,L,P,P,18289
589911,64,R,P,O,18290
589911,87,H,G,C,18291
589931,73,R,P,O,18292
589931,75,R,P,O,18293
589904,31,H,G,I,18294
589948,80,R,P,O,18295
589948,71,R,P,O,18296
589949,14,R,P,O,18297
589967,84,H,P,I,18298
590001,73,L,P,P,18299
589978,44,L,P,O,18300
589984,69,H,P,O,18301
590004,53,L,P,O,18302
590015,44,R,P,P,18303
590092,45,H,P,O,18304
590129,89,H,G,O,18305
590129,90,R,P,O,18306
590182,32,L,P,O,18307
590165,69,R,P,P,18308
590219,90,R,P,C,18309
590213,27,L,P,C,18310
590269,40,R,P,P,18311
590274,49,L,P,O,18312
590274,90,L,P,P,18313
590305,51,L,P,O,18314
590343,62,L,P,O,18315
590358,69,L,P,I,18316
590362,85,R,P,O,18317
590336,78,H,P,I,18318
590360,90,H,P,O,18319
590379,78,H,G,O,18320
590381,90,L,G,O,18321
590430,2,L,P,O,18322
590417,4,L,P,O,18323
590417,73,R,P,O,18324
590433,9,R,P,O,18325
590423,41,H,G,C,18326
590538,62,R,P,O,18327
590552,75,H,P,C,18328
590549,70,L,P,O,18329
590598,30,L,G,O,18330
590599,63,L,G,O,18331
590596,12,R,O,C,18332
590687,19,R,P,O,18333
590701,11,R,P,O,18334
590721,66,R,P,O,18335
590705,10,L,O,D,18336
590762,32,R,P,O,18337
590743,23,R,G,O,18338
590737,60,R,O,D,18339
590815,80,H,G,O,18340
590815,78,R,P,P,18341
590839,90,R,P,O,18342
590830,75,L,P,O,18343
590852,61,L,G,O,18344
590850,72,R,P,I,18345
590889,78,R,G,O,18346
590912,51,L,P,O,18347
590969,86,H,P,O,18348
590973,17,R,O,C,18349
590951,27,R,G,C,18350
591025,25,L,P,C,18351
591029,90,H,P,O,18352
591048,82,R,G,T,18353
591068,36,H,P,I,18354
591066,70,L,O,O,18355
591103,63,R,P,O,18356
591111,32,L,G,C,18357
591136,45,R,P,O,18358
591141,79,R,O,O,18359
591150,88,H,P,T,18360
591156,90,R,O,O,18361
591174,47,R,P,O,18362
591209,79,R,P,C,18363
591229,37,R,G,O,18364
591230,34,L,P,O,18365
591246,71,R,P,O,18366
591279,65,R,G,O,18367
591286,52,R,P,O,18368
591340,79,R,P,O,18369
591355,7,L,O,D,18370
591366,38,H,G,I,18371
591376,4,L,P,O,18372
591376,44,R,P,O,18373
591449,90,R,G,O,18374
591459,89,R,P,O,18375
591464,24,R,P,P,18376
591517,56,R,G,O,18377
591495,9,L,G,O,18378
591519,20,L,P,O,18379
591539,14,R,P,O,18380
591538,73,R,P,T,18381
591573,14,L,G,O,18382
591575,9,L,G,C,18383
591567,40,R,P,O,18384
591567,79,R,P,O,18385
591629,34,R,P,O,18386
591641,3,R,P,O,18387
591665,89,R,P,O,18388
591681,90,R,P,P,18389
591681,87,R,G,O,18390
591679,65,R,G,O,18391
592030,2,H,G,O,18392
591736,88,L,P,O,18393
591717,45,R,P,O,18394
591729,56,L,P,O,18395
591733,42,R,G,O,18396
591745,24,L,G,O,18397
591753,18,L,P,O,18398
591763,52,H,P,C,18399
591752,90,L,P,O,18400
591787,9,H,G,O,18401
591797,38,R,P,T,18402
591843,90,L,O,O,18403
591844,28,R,P,O,18404
591840,44,R,P,P,18405
591836,77,L,O,D,18406
591819,23,R,P,P,18407
591863,90,L,G,O,18408
591879,30,R,P,C,18409
591911,12,R,O,O,18410
591895,41,R,P,O,18411
591913,45,L,P,O,18412
591947,5,H,G,O,18413
591951,50,R,G,O,18414
591926,85,H,P,O,18415
591964,18,R,P,I,18416
592054,35,R,P,O,18417
592033,51,R,P,T,18418
592074,18,R,P,P,18419
592073,87,R,P,O,18420
592128,64,R,P,O,18421
592115,58,L,P,O,18422
592131,57,H,P,I,18423
592129,67,R,P,O,18424
592161,4,L,O,D,18425
592149,75,H,G,C,18426
592149,22,H,G,O,18427
592177,84,H,P,T,18428
592219,50,R,P,O,18429
592264,82,L,P,O,18430
592271,67,R,O,I,18431
592292,39,R,P,P,18432
592292,50,R,O,I,18433
592292,65,R,P,P,18434
592294,8,R,P,I,18435
592295,33,L,P,O,18436
592320,56,H,G,I,18437
592360,84,R,P,T,18438
592402,49,R,P,O,18439
592402,8,H,P,I,18440
592456,30,R,P,P,18441
592440,82,L,P,O,18442
592439,89,R,G,C,18443
592488,38,R,P,O,18444
592471,84,L,P,O,18445
592474,78,L,O,D,18446
592465,44,R,G,I,18447
592468,8,R,P,O,18448
592525,90,R,P,O,18449
592597,56,H,G,O,18450
592598,65,L,P,O,18451
592635,2,R,O,O,18452
592637,49,L,P,O,18453
592651,42,R,P,O,18454
592645,53,H,P,C,18455
592707,30,H,P,O,18456
592708,58,H,G,O,18457
592685,90,R,P,O,18458
592688,14,R,P,I,18459
592688,80,L,O,O,18460
592720,61,R,P,O,18461
592726,47,R,P,O,18462
592728,26,L,P,O,18463
592728,51,L,G,O,18464
592773,70,L,G,O,18505
592758,60,R,P,P,18506
592761,63,R,G,C,18507
592761,48,L,P,I,18508
592756,40,R,P,O,18509
592781,74,R,G,O,18510
592782,78,H,P,O,18511
592790,83,L,O,O,18512
592797,5,R,P,O,18513
592797,33,H,P,I,18514
592800,90,H,G,O,18515
592828,29,L,P,C,18516
592832,3,L,G,O,18517
592835,90,R,P,O,18518
592854,9,H,P,O,18519
592870,65,R,O,D,18520
592888,62,L,O,D,18521
592885,48,L,G,O,18522
592860,33,L,P,O,18523
592925,81,H,P,T,18524
592899,33,H,P,C,18525
592957,19,H,P,O,18526
592960,76,L,P,O,18527
592944,55,R,G,O,18528
592978,65,R,P,O,18529
593027,61,R,P,O,18530
593032,90,R,O,O,18531
593015,18,L,P,C,18532
593025,71,L,P,O,18533
593031,89,R,P,O,18534
593066,53,R,O,O,18535
593065,23,H,G,C,18536
593050,33,R,P,O,18537
593067,19,R,G,O,18538
593046,66,L,P,P,18539
593044,55,R,O,D,18540
593099,59,R,O,O,18541
593083,28,R,O,O,18542
593102,83,L,P,O,18543
593102,50,R,P,O,18544
593121,11,R,P,O,18545
593142,85,H,P,C,18546
593193,78,R,G,C,18547
593225,75,L,P,O,18548
593266,45,H,P,O,18549
593303,8,R,P,O,18550
593321,54,L,O,D,18551
593321,37,L,P,O,18552
593299,56,R,P,P,18553
593302,90,L,P,O,18554
593293,21,H,P,C,18555
593338,24,R,P,O,18556
593374,49,H,P,O,18557
593374,72,R,P,O,18558
593385,89,L,P,O,18559
593385,70,R,P,O,18560
593385,67,R,O,O,18561
593385,36,L,P,O,18562
593370,56,H,G,O,18563
593370,90,R,P,O,18564
593446,9,R,P,O,18565
593443,82,R,P,O,18566
593497,43,R,O,O,18567
593480,60,R,P,I,18568
593536,35,L,P,O,18569
593515,90,L,P,O,18570
593535,54,R,P,O,18571
593554,29,R,P,O,18572
593604,45,R,O,I,18573
593602,89,R,P,O,18574
593602,63,H,G,O,18575
593589,72,R,P,O,18576
593627,79,R,G,O,18577
593621,57,R,P,P,18578
593621,68,H,G,O,18579
593641,32,L,P,O,18580
593645,29,R,P,O,18581
593628,71,R,P,O,18582
593628,67,R,P,O,18583
593659,88,R,P,O,18584
593661,58,L,P,O,18585
593655,40,L,P,C,18586
593714,55,R,G,O,18587
593732,26,R,P,O,18588
593732,67,R,P,O,18589
593771,45,H,G,C,18590
593761,60,H,G,I,18591
593844,53,R,P,O,18592
593861,4,R,P,O,18593
593843,1,L,P,O,18594
593842,10,L,P,O,18595
593876,45,R,P,P,18596
593880,34,R,P,O,18597
593899,66,L,G,P,18598
593878,27,L,G,C,18599
593928,51,L,P,O,18600
593931,25,L,O,O,18601
593969,41,R,P,P,18602
593969,13,H,P,C,18603
593971,56,L,P,O,18604
594005,33,R,O,D,18605
594019,43,R,O,O,18606
594090,87,H,P,I,18607
594093,22,L,G,O,18608
594097,28,H,G,C,18609
594147,71,R,P,O,18610
594148,48,R,P,T,18611
594167,34,R,G,O,18612
594200,31,R,P,O,18613
594202,58,R,P,P,18614
594311,60,R,G,C,18615
594311,46,R,P,O,18616
594306,6,R,P,P,18617
594328,14,R,P,O,18618
594366,41,R,P,C,18619
594359,73,R,O,O,18620
594341,90,L,O,D,18621
594385,8,H,G,O,18622
594385,73,R,P,O,18623
594378,59,L,P,P,18624
594402,17,R,O,D,18625
594437,2,R,P,O,18626
594437,38,R,G,P,18627
594440,84,L,G,O,18628
594481,49,R,P,O,18629
594474,86,L,G,O,18630
594456,70,H,P,O,18631
594466,28,H,G,I,18632
594472,39,R,O,O,18633
594488,18,R,O,D,18634
594495,45,R,O,O,18635
594529,71,R,P,O,18636
594520,9,H,P,C,18637
594527,86,R,P,O,18638
594554,3,R,P,O,18639
594582,61,R,P,O,18640
594566,28,L,P,O,18641
594578,86,L,O,O,18642
594614,47,L,P,O,18643
594592,26,R,O,O,18644
594629,48,R,G,C,18645
594639,76,L,G,O,18646
594639,38,L,P,P,18647
594652,24,R,O,O,18648
594727,57,R,P,O,18649
594710,14,R,P,O,18650
594764,41,R,P,O,18651
594784,69,R,P,O,18652
594782,76,H,P,O,18653
594836,65,L,P,O,18654
594820,29,R,P,O,18655
594814,86,R,P,P,18656
594852,59,R,P,O,18657
594853,4,H,P,O,18658
594906,28,R,P,O,18659
594905,63,R,O,O,18660
594924,88,L,P,O,18661
594920,60,R,P,O,18662
594933,68,R,P,O,18663
594947,59,R,P,O,18664
595019,31,R,P,P,18665
594999,16,R,G,C,18666
594999,41,L,P,O,18667
594994,18,H,P,I,18668
595006,10,L,P,P,18669
595043,38,R,O,O,18670
595127,45,L,P,O,18671
595127,88,L,O,O,18672
595161,24,R,O,O,18673
595181,81,L,P,O,18674
595188,64,L,P,O,18675
595182,31,H,P,O,18676
595202,77,R,P,O,18677
595219,8,R,G,I,18678
595256,90,H,G,T,18679
595265,86,R,P,O,18680
595267,74,R,O,C,18681
595274,47,R,O,O,18682
595254,53,L,P,O,18683
595292,58,R,O,O,18684
595290,33,R,P,O,18685
595303,50,R,P,O,18686
595327,26,R,G,O,18687
595379,56,R,P,O,18688
595381,31,R,O,O,18689
595415,3,R,P,O,18690
595411,90,R,P,O,18691
595452,5,H,G,I,18692
595472,90,L,P,O,18693
595472,37,R,O,D,18694
595488,28,L,P,I,18695
595518,48,L,P,O,18696
595518,69,R,O,O,18697
595521,26,R,O,O,18698
595502,90,L,P,O,18699
595525,88,R,G,O,18700
595515,41,H,G,I,18701
595516,37,H,G,I,18702
595560,13,L,P,T,18703
595570,19,H,G,I,18704
595585,33,H,G,T,18705
595607,69,H,G,C,18706
595610,22,R,O,O,18707
595635,34,R,G,O,18708
595670,56,R,P,P,18709
595643,59,H,P,I,18710
595644,44,R,O,I,18711
595755,61,R,P,P,18712
595743,18,R,P,O,18713
595754,52,L,P,C,18714
595760,70,R,O,O,18715
595796,6,H,P,I,18716
595811,90,L,P,P,18717
595843,19,R,P,O,18718
595903,78,H,G,O,18719
595899,14,L,P,O,18720
595884,25,H,O,D,18721
595905,45,R,P,O,18722
595905,10,L,P,O,18723
595905,90,R,O,O,18724
595917,78,R,G,O,18725
595922,4,R,P,O,18726
595923,90,H,G,O,18727
595911,45,R,G,C,18728
595953,68,R,P,O,18729
595951,21,R,P,O,18730
595951,18,R,P,O,18731
595948,51,L,G,I,18732
595968,37,H,G,O,18733
596023,61,R,P,O,18734
596064,17,R,P,O,18735
596113,21,L,O,C,18736
596103,32,R,P,O,18737
596103,53,H,G,O,18738
596156,85,L,P,O,18739
596154,90,R,O,D,18740
596155,56,H,P,O,18741
596155,65,R,P,O,18742
596157,58,R,P,O,18743
596170,34,L,P,O,18744
596228,76,R,P,O,18745
596227,39,R,P,O,18746
596264,54,R,P,O,18747
596257,79,L,P,O,18748
596246,49,L,O,O,18749
596282,72,R,P,O,18750
596306,34,H,P,I,18751
596290,45,H,G,C,18752
596297,75,R,P,P,18753
596356,33,L,G,C,18754
596373,83,R,P,C,18755
596362,41,L,O,C,18756
596374,56,R,P,O,18757
596353,47,L,P,I,18758
596384,52,L,P,O,18759
596390,45,L,G,O,18760
596386,47,H,P,O,18761
596427,59,R,P,P,18762
596433,64,H,P,I,18763
596445,40,R,O,O,18764
596462,43,R,P,C,18765
596516,75,L,P,O,18766
596494,90,R,P,O,18767
596498,72,H,G,I,18768
596524,46,R,P,I,18769
596551,3,H,G,O,18770
596570,59,L,O,O,18771
596577,3,H,G,C,18772
596608,62,H,G,C,18773
596600,90,L,P,P,18774
596622,57,H,G,O,18775
596661,30,H,G,C,18776
596697,85,H,P,I,18777
596708,57,L,O,I,18778
596733,33,H,P,I,18779
596712,79,L,O,O,18780
596749,19,R,P,O,18781
596753,56,R,G,C,18782
596750,64,R,G,O,18783
596767,88,R,G,C,18784
596786,61,R,G,O,18785
596786,82,R,P,O,18786
596786,27,R,P,O,18787
596784,41,R,P,O,18788
596822,80,H,P,O,18789
596813,20,H,G,I,18790
596844,62,R,O,O,18791
596817,84,R,P,O,18792
596842,88,L,P,O,18793
596823,74,R,P,O,18794
596879,41,L,P,P,18795
596851,25,H,G,C,18796
596874,13,L,P,I,18797
596858,63,R,P,O,18798
596871,89,H,P,T,18799
596912,90,L,P,T,18800
596889,32,H,P,O,18801
596916,45,L,P,O,18802
596939,75,H,G,O,18803
596932,66,R,P,O,18804
596932,13,R,P,P,18805
596941,44,H,G,C,18806
596931,49,L,P,O,18807
596983,41,L,O,C,18808
596968,1,R,P,O,18809
596985,25,L,O,D,18810
596988,78,L,P,O,18811
597006,55,R,G,O,18812
597035,59,R,P,O,18813
597038,90,R,G,O,18814
597033,25,H,P,C,18815
597033,49,L,O,O,18816
597075,43,R,O,O,18817
597072,34,R,P,P,18818
597113,89,L,P,P,18819
597132,53,R,P,O,18820
597151,67,H,P,O,18821
597151,86,L,P,O,18822
597144,13,R,P,P,18823
597168,39,R,P,O,18824
597198,75,H,P,C,18825
597221,45,H,G,C,18826
597234,41,L,G,C,18827
597239,75,H,P,O,18828
597239,20,R,G,O,18829
597219,29,L,P,P,18830
597250,58,L,G,O,18831
597257,63,R,G,O,18832
597249,32,H,P,O,18833
597283,58,L,G,C,18834
597293,22,R,P,I,18835
597293,54,H,P,O,18836
597329,90,R,P,O,18837
597341,16,L,O,O,18838
597345,89,L,G,O,18839
597345,52,R,O,O,18840
597330,2,R,P,T,18841
597326,80,H,G,I,18842
597326,49,H,G,O,18843
597380,66,R,P,P,18844
597364,18,H,G,T,18845
597358,50,R,P,O,18846
597394,84,R,O,O,18847
597419,86,L,G,I,18848
597412,10,H,G,T,18849
597454,3,R,P,O,18850
597435,89,R,P,P,18851
597427,24,R,G,O,18852
597490,52,R,P,O,18853
597510,90,H,P,O,18854
597510,88,R,G,O,18855
597503,61,R,O,O,18856
597509,47,L,P,O,18857
597509,28,R,P,O,18858
597509,12,L,P,O,18859
597520,15,L,P,O,18860
597563,42,L,P,O,18861
597598,62,R,G,O,18862
597588,77,H,P,I,18863
597616,87,R,P,O,18864
597616,77,L,P,O,18865
597616,18,R,P,P,18866
597616,74,R,P,O,18867
597613,33,R,O,O,18868
597644,16,H,P,C,18869
597647,53,R,P,P,18870
597671,47,R,P,O,18871
597650,90,R,G,O,18872
597706,55,L,G,I,18873
597714,50,H,G,O,18874
597689,9,R,P,P,18875
597695,90,R,P,O,18876
597680,73,H,P,C,18877
597688,70,R,O,O,18878
597688,48,R,P,P,18879
597725,32,L,O,D,18880
597726,5,R,P,O,18881
597726,61,H,P,I,18882
597745,24,L,G,I,18883
597756,4,L,P,T,18884
597777,34,R,P,O,18885
597762,69,H,G,O,18886
597770,73,H,P,C,18887
597812,90,R,O,D,18888
597796,62,R,P,O,18889
597793,53,L,P,O,18890
597833,68,R,P,O,18891
597847,87,H,P,O,18892
597835,60,H,G,C,18893
597890,58,H,P,O,18894
597877,90,R,G,O,18895
597872,51,R,P,O,18896
597889,7,R,O,O,18897
597921,19,H,G,C,18898
597945,89,R,O,O,18899
597943,33,L,P,O,18900
597937,57,L,O,O,18901
597942,75,R,P,O,18902
597960,30,R,P,O,18903
597958,4,H,P,I,18904
597935,17,L,O,O,18905
597944,37,L,P,O,18906
597977,60,R,G,O,18907
597979,90,R,G,I,18908
598024,50,H,P,C,18909
598010,55,L,O,O,18910
598065,47,R,P,P,18911
598064,57,R,P,C,18912
598051,16,H,G,I,18913
598053,90,L,O,O,18914
598106,67,R,P,O,18915
598079,15,H,G,C,18916
598138,38,R,G,O,18917
598124,16,L,P,O,18918
598121,18,L,P,O,18919
598123,84,R,P,O,18920
598151,52,H,G,C,18921
598179,15,R,O,O,18922
598152,32,H,G,C,18923
598214,76,R,P,I,18924
598195,88,R,P,O,18925
598252,75,H,P,O,18926
598227,33,R,P,O,18927
598239,5,R,G,O,18928
598268,59,R,P,O,18929
598278,29,H,P,C,18930
598287,45,R,G,O,18931
598305,11,R,P,P,18932
598305,69,R,G,O,18933
598315,34,H,P,C,18934
598341,5,R,P,O,18935
598378,21,H,G,I,18936
598370,43,R,P,O,18937
598376,9,R,P,O,18938
598397,90,R,G,O,18939
598393,5,R,O,O,18940
598429,47,L,P,O,18941
598410,45,L,G,O,18942
598449,64,L,G,O,18943
598450,43,H,P,O,18944
598483,48,R,P,O,18945
598510,82,R,G,I,18946
598478,37,R,G,I,18947
598523,4,R,G,T,18948
598530,76,L,G,C,18949
598537,11,L,P,O,18950
598537,51,L,O,O,18951
598564,20,R,P,O,18952
598553,52,R,O,O,18953
598559,64,H,G,C,18954
598555,48,R,P,O,18955
598555,59,R,P,P,18956
598643,86,R,P,O,18957
598684,79,L,P,O,18958
598666,83,R,P,P,18959
598719,32,L,O,O,18960
598701,86,L,P,O,18961
598720,55,R,P,O,18962
598697,16,L,P,O,18963
598693,27,H,P,I,18964
598738,65,R,P,O,18965
598739,90,R,P,O,18966
598772,60,L,P,O,18967
598767,53,L,G,C,18968
598786,62,L,P,O,18969
598789,68,H,G,I,18970
598810,74,H,G,I,18971
598819,37,H,G,C,18972
598829,16,L,P,O,18973
598808,80,L,P,P,18974
598846,60,R,G,O,18975
598846,42,R,P,T,18976
598841,43,R,P,O,18977
598908,82,H,G,O,18978
598897,45,R,P,P,18979
598900,90,R,P,O,18980
598898,61,L,P,O,18981
598917,20,R,P,P,18982
598917,77,R,O,O,18983
598969,47,R,P,O,18984
598953,45,R,P,O,18985
598986,87,L,P,O,18986
599011,42,R,O,O,18987
598991,73,R,G,O,18988
598992,24,R,P,O,18989
599029,87,L,P,O,18990
599027,55,R,P,O,18991
599064,45,R,P,O,18992
599066,35,R,P,O,18993
599066,64,L,G,O,18994
599066,90,R,P,P,18995
599107,17,L,G,O,18996
599098,44,L,P,T,18997
599111,47,R,G,I,18998
599111,64,H,G,C,18999
599153,30,R,G,O,19000
599134,39,L,O,D,19001
599155,36,L,P,O,19002
599129,76,L,G,O,19003
599201,76,H,P,I,19004
599247,90,R,P,O,19005
599241,62,R,O,O,19006
599260,29,L,P,O,19007
599296,64,L,P,O,19008
599289,65,L,G,O,19009
599301,27,L,O,O,19010
599310,13,R,P,O,19011
599331,39,R,P,P,19012
599357,43,L,P,O,19013
599355,5,R,G,O,19014
599356,53,L,P,O,19015
599371,45,L,G,O,19016
599346,75,H,P,O,19017
599349,72,R,P,P,19018
599390,53,R,G,C,19019
599390,86,R,G,O,19020
599407,15,L,O,O,19021
599383,73,H,P,C,19022
599441,87,R,G,O,19023
599447,32,L,P,O,19024
599439,19,R,P,P,19025
599418,55,L,P,I,19026
599424,58,R,P,O,19027
599421,43,R,P,O,19028
599460,12,L,G,O,19029
599458,68,R,P,O,19030
599513,66,R,O,C,19031
599515,45,R,P,O,19032
599489,89,H,P,C,19033
599523,36,H,P,O,19034
599523,28,R,G,C,19035
599537,90,R,P,O,19036
599550,52,R,O,O,19037
599532,45,R,P,P,19038
599573,13,L,G,O,19039
599591,45,R,O,O,19040
599572,71,R,P,P,19041
599589,26,H,G,I,19042
599604,16,R,P,O,19043
599636,9,H,G,I,19044
599653,86,H,G,O,19045
599676,56,R,P,O,19046
599674,12,H,G,C,19047
599674,22,R,O,O,19048
599677,5,L,O,O,19049
599723,27,H,P,I,19050
599726,69,L,P,C,19051
599713,45,R,P,P,19052
599729,11,H,P,O,19053
599708,44,R,P,I,19054
599734,5,H,P,C,19055
599771,76,R,G,O,19056
599753,77,R,G,O,19057
599744,50,L,G,I,19058
599773,69,H,P,C,19059
599787,67,L,P,O,19060
599785,76,R,P,O,19061
599786,35,R,O,O,19062
599828,71,R,G,C,19063
599887,73,H,O,O,19064
599875,32,R,P,O,19065
599900,74,R,O,O,19066
599936,51,R,P,O,19067
